date_id,date,year,quarter,month,month_name,week_of_year,day_of_week,day_name,is_weekend
20230320,2023-03-20,2023,1,3,March,12,1,Monday,false
20230321,2023-03-21,2023,1,3,March,12,2,Tuesday,false
20230322,2023-03-22,2023,1,3,March,12,3,Wednesday,false
20230323,2023-03-23,2023,1,3,March,12,4,Thursday,false
20230324,2023-03-24,2023,1,3,March,12,5,Friday,false
20230325,2023-03-25,2023,1,3,March,12,6,Saturday,true
20230326,2023-03-26,2023,1,3,March,12,7,Sunday,true
20230327,2023-03-27,2023,1,3,March,13,1,Monday,false
20230328,2023-03-28,2023,1,3,March,13,2,Tuesday,false
20230329,2023-03-29,2023,1,3,March,13,3,Wednesday,false
20230330,2023-03-30,2023,1,3,March,13,4,Thursday,false
20230331,2023-03-31,2023,1,3,March,13,5,Friday,false
20230401,2023-04-01,2023,2,4,April,13,6,Saturday,true
20230402,2023-04-02,2023,2,4,April,13,7,Sunday,true
20230403,2023-04-03,2023,2,4,April,14,1,Monday,false
20230404,2023-04-04,2023,2,4,April,14,2,Tuesday,false
20230405,2023-04-05,2023,2,4,April,14,3,Wednesday,false
20230406,2023-04-06,2023,2,4,April,14,4,Thursday,false
20230407,2023-04-07,2023,2,4,April,14,5,Friday,false
20230408,2023-04-08,2023,2,4,April,14,6,Saturday,true
20230409,2023-04-09,2023,2,4,April,14,7,Sunday,true
20230410,2023-04-10,2023,2,4,April,15,1,Monday,false
20230411,2023-04-11,2023,2,4,April,15,2,Tuesday,false
20230412,2023-04-12,2023,2,4,April,15,3,Wednesday,false
20230413,2023-04-13,2023,2,4,April,15,4,Thursday,false
20230414,2023-04-14,2023,2,4,April,15,5,Friday,false
20230415,2023-04-15,2023,2,4,April,15,6,Saturday,true
20230416,2023-04-16,2023,2,4,April,15,7,Sunday,true
20230417,2023-04-17,2023,2,4,April,16,1,Monday,false
20230418,2023-04-18,2023,2,4,April,16,2,Tuesday,false
20230419,2023-04-19,2023,2,4,April,16,3,Wednesday,false
20230420,2023-04-20,2023,2,4,April,16,4,Thursday,false
20230421,2023-04-21,2023,2,4,April,16,5,Friday,false
20230422,2023-04-22,2023,2,4,April,16,6,Saturday,true
20230423,2023-04-23,2023,2,4,April,16,7,Sunday,true
20230424,2023-04-24,2023,2,4,April,17,1,Monday,false
20230425,2023-04-25,2023,2,4,April,17,2,Tuesday,false
20230426,2023-04-26,2023,2,4,April,17,3,Wednesday,false
20230427,2023-04-27,2023,2,4,April,17,4,Thursday,false
20230428,2023-04-28,2023,2,4,April,17,5,Friday,false
20230429,2023-04-29,2023,2,4,April,17,6,Saturday,true
20230430,2023-04-30,2023,2,4,April,17,7,Sunday,true
20230501,2023-05-01,2023,2,5,May,18,1,Monday,false
20230502,2023-05-02,2023,2,5,May,18,2,Tuesday,false
20230503,2023-05-03,2023,2,5,May,18,3,Wednesday,false
20230504,2023-05-04,2023,2,5,May,18,4,Thursday,false
20230505,2023-05-05,2023,2,5,May,18,5,Friday,false
20230506,2023-05-06,2023,2,5,May,18,6,Saturday,true
20230507,2023-05-07,2023,2,5,May,18,7,Sunday,true
20230508,2023-05-08,2023,2,5,May,19,1,Monday,false
20230509,2023-05-09,2023,2,5,May,19,2,Tuesday,false
20230510,2023-05-10,2023,2,5,May,19,3,Wednesday,false
20230511,2023-05-11,2023,2,5,May,19,4,Thursday,false
20230512,2023-05-12,2023,2,5,May,19,5,Friday,false
20230513,2023-05-13,2023,2,5,May,19,6,Saturday,true
20230514,2023-05-14,2023,2,5,May,19,7,Sunday,true
20230515,2023-05-15,2023,2,5,May,20,1,Monday,false
20230516,2023-05-16,2023,2,5,May,20,2,Tuesday,false
20230517,2023-05-17,2023,2,5,May,20,3,Wednesday,false
20230518,2023-05-18,2023,2,5,May,20,4,Thursday,false
20230519,2023-05-19,2023,2,5,May,20,5,Friday,false
20230520,2023-05-20,2023,2,5,May,20,6,Saturday,true
20230521,2023-05-21,2023,2,5,May,20,7,Sunday,true
20230522,2023-05-22,2023,2,5,May,21,1,Monday,false
20230523,2023-05-23,2023,2,5,May,21,2,Tuesday,false
20230524,2023-05-24,2023,2,5,May,21,3,Wednesday,false
20230525,2023-05-25,2023,2,5,May,21,4,Thursday,false
20230526,2023-05-26,2023,2,5,May,21,5,Friday,false
20230527,2023-05-27,2023,2,5,May,21,6,Saturday,true
20230528,2023-05-28,2023,2,5,May,21,7,Sunday,true
20230529,2023-05-29,2023,2,5,May,22,1,Monday,false
20230530,2023-05-30,2023,2,5,May,22,2,Tuesday,false
20230531,2023-05-31,2023,2,5,May,22,3,Wednesday,false
20230601,2023-06-01,2023,2,6,June,22,4,Thursday,false
20230602,2023-06-02,2023,2,6,June,22,5,Friday,false
20230603,2023-06-03,2023,2,6,June,22,6,Saturday,true
20230604,2023-06-04,2023,2,6,June,22,7,Sunday,true
20230605,2023-06-05,2023,2,6,June,23,1,Monday,false
20230606,2023-06-06,2023,2,6,June,23,2,Tuesday,false
20230607,2023-06-07,2023,2,6,June,23,3,Wednesday,false
20230608,2023-06-08,2023,2,6,June,23,4,Thursday,false
20230609,2023-06-09,2023,2,6,June,23,5,Friday,false
20230610,2023-06-10,2023,2,6,June,23,6,Saturday,true
20230611,2023-06-11,2023,2,6,June,23,7,Sunday,true
20230612,2023-06-12,2023,2,6,June,24,1,Monday,false
20230613,2023-06-13,2023,2,6,June,24,2,Tuesday,false
20230614,2023-06-14,2023,2,6,June,24,3,Wednesday,false
20230615,2023-06-15,2023,2,6,June,24,4,Thursday,false
20230616,2023-06-16,2023,2,6,June,24,5,Friday,false
20230617,2023-06-17,2023,2,6,June,24,6,Saturday,true
20230618,2023-06-18,2023,2,6,June,24,7,Sunday,true
20230619,2023-06-19,2023,2,6,June,25,1,Monday,false
20230620,2023-06-20,2023,2,6,June,25,2,Tuesday,false
20230621,2023-06-21,2023,2,6,June,25,3,Wednesday,false
20230622,2023-06-22,2023,2,6,June,25,4,Thursday,false
20230623,2023-06-23,2023,2,6,June,25,5,Friday,false
20230624,2023-06-24,2023,2,6,June,25,6,Saturday,true
20230625,2023-06-25,2023,2,6,June,25,7,Sunday,true
20230626,2023-06-26,2023,2,6,June,26,1,Monday,false
20230627,2023-06-27,2023,2,6,June,26,2,Tuesday,false
20230628,2023-06-28,2023,2,6,June,26,3,Wednesday,false
20230629,2023-06-29,2023,2,6,June,26,4,Thursday,false
20230630,2023-06-30,2023,2,6,June,26,5,Friday,false
20230701,2023-07-01,2023,3,7,July,26,6,Saturday,true
20230702,2023-07-02,2023,3,7,July,26,7,Sunday,true
20230703,2023-07-03,2023,3,7,July,27,1,Monday,false
20230704,2023-07-04,2023,3,7,July,27,2,Tuesday,false
20230705,2023-07-05,2023,3,7,July,27,3,Wednesday,false
20230706,2023-07-06,2023,3,7,July,27,4,Thursday,false
20230707,2023-07-07,2023,3,7,July,27,5,Friday,false
20230708,2023-07-08,2023,3,7,July,27,6,Saturday,true
20230709,2023-07-09,2023,3,7,July,27,7,Sunday,true
20230710,2023-07-10,2023,3,7,July,28,1,Monday,false
20230711,2023-07-11,2023,3,7,July,28,2,Tuesday,false
20230712,2023-07-12,2023,3,7,July,28,3,Wednesday,false
20230713,2023-07-13,2023,3,7,July,28,4,Thursday,false
20230714,2023-07-14,2023,3,7,July,28,5,Friday,false
20230715,2023-07-15,2023,3,7,July,28,6,Saturday,true
20230716,2023-07-16,2023,3,7,July,28,7,Sunday,true
20230717,2023-07-17,2023,3,7,July,29,1,Monday,false
20230718,2023-07-18,2023,3,7,July,29,2,Tuesday,false
20230719,2023-07-19,2023,3,7,July,29,3,Wednesday,false
20230720,2023-07-20,2023,3,7,July,29,4,Thursday,false
20230721,2023-07-21,2023,3,7,July,29,5,Friday,false
20230722,2023-07-22,2023,3,7,July,29,6,Saturday,true
20230723,2023-07-23,2023,3,7,July,29,7,Sunday,true
20230724,2023-07-24,2023,3,7,July,30,1,Monday,false
20230725,2023-07-25,2023,3,7,July,30,2,Tuesday,false
20230726,2023-07-26,2023,3,7,July,30,3,Wednesday,false
20230727,2023-07-27,2023,3,7,July,30,4,Thursday,false
20230728,2023-07-28,2023,3,7,July,30,5,Friday,false
20230729,2023-07-29,2023,3,7,July,30,6,Saturday,true
20230730,2023-07-30,2023,3,7,July,30,7,Sunday,true
20230731,2023-07-31,2023,3,7,July,31,1,Monday,false
20230801,2023-08-01,2023,3,8,August,31,2,Tuesday,false
20230802,2023-08-02,2023,3,8,August,31,3,Wednesday,false
20230803,2023-08-03,2023,3,8,August,31,4,Thursday,false
20230804,2023-08-04,2023,3,8,August,31,5,Friday,false
20230805,2023-08-05,2023,3,8,August,31,6,Saturday,true
20230806,2023-08-06,2023,3,8,August,31,7,Sunday,true
20230807,2023-08-07,2023,3,8,August,32,1,Monday,false
20230808,2023-08-08,2023,3,8,August,32,2,Tuesday,false
20230809,2023-08-09,2023,3,8,August,32,3,Wednesday,false
20230810,2023-08-10,2023,3,8,August,32,4,Thursday,false
20230811,2023-08-11,2023,3,8,August,32,5,Friday,false
20230812,2023-08-12,2023,3,8,August,32,6,Saturday,true
20230813,2023-08-13,2023,3,8,August,32,7,Sunday,true
20230814,2023-08-14,2023,3,8,August,33,1,Monday,false
20230815,2023-08-15,2023,3,8,August,33,2,Tuesday,false
20230816,2023-08-16,2023,3,8,August,33,3,Wednesday,false
20230817,2023-08-17,2023,3,8,August,33,4,Thursday,false
20230818,2023-08-18,2023,3,8,August,33,5,Friday,false
20230819,2023-08-19,2023,3,8,August,33,6,Saturday,true
20230820,2023-08-20,2023,3,8,August,33,7,Sunday,true
20230821,2023-08-21,2023,3,8,August,34,1,Monday,false
20230822,2023-08-22,2023,3,8,August,34,2,Tuesday,false
20230823,2023-08-23,2023,3,8,August,34,3,Wednesday,false
20230824,2023-08-24,2023,3,8,August,34,4,Thursday,false
20230825,2023-08-25,2023,3,8,August,34,5,Friday,false
20230826,2023-08-26,2023,3,8,August,34,6,Saturday,true
20230827,2023-08-27,2023,3,8,August,34,7,Sunday,true
20230828,2023-08-28,2023,3,8,August,35,1,Monday,false
20230829,2023-08-29,2023,3,8,August,35,2,Tuesday,false
20230830,2023-08-30,2023,3,8,August,35,3,Wednesday,false
20230831,2023-08-31,2023,3,8,August,35,4,Thursday,false
20230901,2023-09-01,2023,3,9,September,35,5,Friday,false
20230902,2023-09-02,2023,3,9,September,35,6,Saturday,true
20230903,2023-09-03,2023,3,9,September,35,7,Sunday,true
20230904,2023-09-04,2023,3,9,September,36,1,Monday,false
20230905,2023-09-05,2023,3,9,September,36,2,Tuesday,false
20230906,2023-09-06,2023,3,9,September,36,3,Wednesday,false
20230907,2023-09-07,2023,3,9,September,36,4,Thursday,false
20230908,2023-09-08,2023,3,9,September,36,5,Friday,false
20230909,2023-09-09,2023,3,9,September,36,6,Saturday,true
20230910,2023-09-10,2023,3,9,September,36,7,Sunday,true
20230911,2023-09-11,2023,3,9,September,37,1,Monday,false
20230912,2023-09-12,2023,3,9,September,37,2,Tuesday,false
20230913,2023-09-13,2023,3,9,September,37,3,Wednesday,false
20230914,2023-09-14,2023,3,9,September,37,4,Thursday,false
20230915,2023-09-15,2023,3,9,September,37,5,Friday,false
20230916,2023-09-16,2023,3,9,September,37,6,Saturday,true
20230917,2023-09-17,2023,3,9,September,37,7,Sunday,true
20230918,2023-09-18,2023,3,9,September,38,1,Monday,false
20230919,2023-09-19,2023,3,9,September,38,2,Tuesday,false
20230920,2023-09-20,2023,3,9,September,38,3,Wednesday,false
20230921,2023-09-21,2023,3,9,September,38,4,Thursday,false
20230922,2023-09-22,2023,3,9,September,38,5,Friday,false
20230923,2023-09-23,2023,3,9,September,38,6,Saturday,true
20230924,2023-09-24,2023,3,9,September,38,7,Sunday,true
20230925,2023-09-25,2023,3,9,September,39,1,Monday,false
20230926,2023-09-26,2023,3,9,September,39,2,Tuesday,false
20230927,2023-09-27,2023,3,9,September,39,3,Wednesday,false
20230928,2023-09-28,2023,3,9,September,39,4,Thursday,false
20230929,2023-09-29,2023,3,9,September,39,5,Friday,false
20230930,2023-09-30,2023,3,9,September,39,6,Saturday,true
20231001,2023-10-01,2023,4,10,October,39,7,Sunday,true
20231002,2023-10-02,2023,4,10,October,40,1,Monday,false
20231003,2023-10-03,2023,4,10,October,40,2,Tuesday,false
20231004,2023-10-04,2023,4,10,October,40,3,Wednesday,false
20231005,2023-10-05,2023,4,10,October,40,4,Thursday,false
20231006,2023-10-06,2023,4,10,October,40,5,Friday,false
20231007,2023-10-07,2023,4,10,October,40,6,Saturday,true
20231008,2023-10-08,2023,4,10,October,40,7,Sunday,true
20231009,2023-10-09,2023,4,10,October,41,1,Monday,false
20231010,2023-10-10,2023,4,10,October,41,2,Tuesday,false
20231011,2023-10-11,2023,4,10,October,41,3,Wednesday,false
20231012,2023-10-12,2023,4,10,October,41,4,Thursday,false
20231013,2023-10-13,2023,4,10,October,41,5,Friday,false
20231014,2023-10-14,2023,4,10,October,41,6,Saturday,true
20231015,2023-10-15,2023,4,10,October,41,7,Sunday,true
20231016,2023-10-16,2023,4,10,October,42,1,Monday,false
20231017,2023-10-17,2023,4,10,October,42,2,Tuesday,false
20231018,2023-10-18,2023,4,10,October,42,3,Wednesday,false
20231019,2023-10-19,2023,4,10,October,42,4,Thursday,false
20231020,2023-10-20,2023,4,10,October,42,5,Friday,false
20231021,2023-10-21,2023,4,10,October,42,6,Saturday,true
20231022,2023-10-22,2023,4,10,October,42,7,Sunday,true
20231023,2023-10-23,2023,4,10,October,43,1,Monday,false
20231024,2023-10-24,2023,4,10,October,43,2,Tuesday,false
20231025,2023-10-25,2023,4,10,October,43,3,Wednesday,false
20231026,2023-10-26,2023,4,10,October,43,4,Thursday,false
20231027,2023-10-27,2023,4,10,October,43,5,Friday,false
20231028,2023-10-28,2023,4,10,October,43,6,Saturday,true
20231029,2023-10-29,2023,4,10,October,43,7,Sunday,true
20231030,2023-10-30,2023,4,10,October,44,1,Monday,false
20231031,2023-10-31,2023,4,10,October,44,2,Tuesday,false
20231101,2023-11-01,2023,4,11,November,44,3,Wednesday,false
20231102,2023-11-02,2023,4,11,November,44,4,Thursday,false
20231103,2023-11-03,2023,4,11,November,44,5,Friday,false
20231104,2023-11-04,2023,4,11,November,44,6,Saturday,true
20231105,2023-11-05,2023,4,11,November,44,7,Sunday,true
20231106,2023-11-06,2023,4,11,November,45,1,Monday,false
20231107,2023-11-07,2023,4,11,November,45,2,Tuesday,false
20231108,2023-11-08,2023,4,11,November,45,3,Wednesday,false
20231109,2023-11-09,2023,4,11,November,45,4,Thursday,false
20231110,2023-11-10,2023,4,11,November,45,5,Friday,false
20231111,2023-11-11,2023,4,11,November,45,6,Saturday,true
20231112,2023-11-12,2023,4,11,November,45,7,Sunday,true
20231113,2023-11-13,2023,4,11,November,46,1,Monday,false
20231114,2023-11-14,2023,4,11,November,46,2,Tuesday,false
20231115,2023-11-15,2023,4,11,November,46,3,Wednesday,false
20231116,2023-11-16,2023,4,11,November,46,4,Thursday,false
20231117,2023-11-17,2023,4,11,November,46,5,Friday,false
20231118,2023-11-18,2023,4,11,November,46,6,Saturday,true
20231119,2023-11-19,2023,4,11,November,46,7,Sunday,true
20231120,2023-11-20,2023,4,11,November,47,1,Monday,false
20231121,2023-11-21,2023,4,11,November,47,2,Tuesday,false
20231122,2023-11-22,2023,4,11,November,47,3,Wednesday,false
20231123,2023-11-23,2023,4,11,November,47,4,Thursday,false
20231124,2023-11-24,2023,4,11,November,47,5,Friday,false
20231125,2023-11-25,2023,4,11,November,47,6,Saturday,true
20231126,2023-11-26,2023,4,11,November,47,7,Sunday,true
20231127,2023-11-27,2023,4,11,November,48,1,Monday,false
20231128,2023-11-28,2023,4,11,November,48,2,Tuesday,false
20231129,2023-11-29,2023,4,11,November,48,3,Wednesday,false
20231130,2023-11-30,2023,4,11,November,48,4,Thursday,false
20231201,2023-12-01,2023,4,12,December,48,5,Friday,false
20231202,2023-12-02,2023,4,12,December,48,6,Saturday,true
20231203,2023-12-03,2023,4,12,December,48,7,Sunday,true
20231204,2023-12-04,2023,4,12,December,49,1,Monday,false
20231205,2023-12-05,2023,4,12,December,49,2,Tuesday,false
20231206,2023-12-06,2023,4,12,December,49,3,Wednesday,false
20231207,2023-12-07,2023,4,12,December,49,4,Thursday,false
20231208,2023-12-08,2023,4,12,December,49,5,Friday,false
20231209,2023-12-09,2023,4,12,December,49,6,Saturday,true
20231210,2023-12-10,2023,4,12,December,49,7,Sunday,true
20231211,2023-12-11,2023,4,12,December,50,1,Monday,false
20231212,2023-12-12,2023,4,12,December,50,2,Tuesday,false
20231213,2023-12-13,2023,4,12,December,50,3,Wednesday,false
20231214,2023-12-14,2023,4,12,December,50,4,Thursday,false
20231215,2023-12-15,2023,4,12,December,50,5,Friday,false
20231216,2023-12-16,2023,4,12,December,50,6,Saturday,true
20231217,2023-12-17,2023,4,12,December,50,7,Sunday,true
20231218,2023-12-18,2023,4,12,December,51,1,Monday,false
20231219,2023-12-19,2023,4,12,December,51,2,Tuesday,false
20231220,2023-12-20,2023,4,12,December,51,3,Wednesday,false
20231221,2023-12-21,2023,4,12,December,51,4,Thursday,false
20231222,2023-12-22,2023,4,12,December,51,5,Friday,false
20231223,2023-12-23,2023,4,12,December,51,6,Saturday,true
20231224,2023-12-24,2023,4,12,December,51,7,Sunday,true
20231225,2023-12-25,2023,4,12,December,52,1,Monday,false
20231226,2023-12-26,2023,4,12,December,52,2,Tuesday,false
20231227,2023-12-27,2023,4,12,December,52,3,Wednesday,false
20231228,2023-12-28,2023,4,12,December,52,4,Thursday,false
20231229,2023-12-29,2023,4,12,December,52,5,Friday,false
20231230,2023-12-30,2023,4,12,December,52,6,Saturday,true
20231231,2023-12-31,2023,4,12,December,52,7,Sunday,true
20240101,2024-01-01,2024,1,1,January,1,1,Monday,false
20240102,2024-01-02,2024,1,1,January,1,2,Tuesday,false
20240103,2024-01-03,2024,1,1,January,1,3,Wednesday,false
20240104,2024-01-04,2024,1,1,January,1,4,Thursday,false
20240105,2024-01-05,2024,1,1,January,1,5,Friday,false
20240106,2024-01-06,2024,1,1,January,1,6,Saturday,true
20240107,2024-01-07,2024,1,1,January,1,7,Sunday,true
20240108,2024-01-08,2024,1,1,January,2,1,Monday,false
20240109,2024-01-09,2024,1,1,January,2,2,Tuesday,false
20240110,2024-01-10,2024,1,1,January,2,3,Wednesday,false
20240111,2024-01-11,2024,1,1,January,2,4,Thursday,false
20240112,2024-01-12,2024,1,1,January,2,5,Friday,false
20240113,2024-01-13,2024,1,1,January,2,6,Saturday,true
20240114,2024-01-14,2024,1,1,January,2,7,Sunday,true
20240115,2024-01-15,2024,1,1,January,3,1,Monday,false
20240116,2024-01-16,2024,1,1,January,3,2,Tuesday,false
20240117,2024-01-17,2024,1,1,January,3,3,Wednesday,false
20240118,2024-01-18,2024,1,1,January,3,4,Thursday,false
20240119,2024-01-19,2024,1,1,January,3,5,Friday,false
20240120,2024-01-20,2024,1,1,January,3,6,Saturday,true
20240121,2024-01-21,2024,1,1,January,3,7,Sunday,true
20240122,2024-01-22,2024,1,1,January,4,1,Monday,false
20240123,2024-01-23,2024,1,1,January,4,2,Tuesday,false
20240124,2024-01-24,2024,1,1,January,4,3,Wednesday,false
20240125,2024-01-25,2024,1,1,January,4,4,Thursday,false
20240126,2024-01-26,2024,1,1,January,4,5,Friday,false
20240127,2024-01-27,2024,1,1,January,4,6,Saturday,true
20240128,2024-01-28,2024,1,1,January,4,7,Sunday,true
20240129,2024-01-29,2024,1,1,January,5,1,Monday,false
20240130,2024-01-30,2024,1,1,January,5,2,Tuesday,false
20240131,2024-01-31,2024,1,1,January,5,3,Wednesday,false
20240201,2024-02-01,2024,1,2,February,5,4,Thursday,false
20240202,2024-02-02,2024,1,2,February,5,5,Friday,false
20240203,2024-02-03,2024,1,2,February,5,6,Saturday,true
20240204,2024-02-04,2024,1,2,February,5,7,Sunday,true
20240205,2024-02-05,2024,1,2,February,6,1,Monday,false
20240206,2024-02-06,2024,1,2,February,6,2,Tuesday,false
20240207,2024-02-07,2024,1,2,February,6,3,Wednesday,false
20240208,2024-02-08,2024,1,2,February,6,4,Thursday,false
20240209,2024-02-09,2024,1,2,February,6,5,Friday,false
20240210,2024-02-10,2024,1,2,February,6,6,Saturday,true
20240211,2024-02-11,2024,1,2,February,6,7,Sunday,true
20240212,2024-02-12,2024,1,2,February,7,1,Monday,false
20240213,2024-02-13,2024,1,2,February,7,2,Tuesday,false
20240214,2024-02-14,2024,1,2,February,7,3,Wednesday,false
20240215,2024-02-15,2024,1,2,February,7,4,Thursday,false
20240216,2024-02-16,2024,1,2,February,7,5,Friday,false
20240217,2024-02-17,2024,1,2,February,7,6,Saturday,true
20240218,2024-02-18,2024,1,2,February,7,7,Sunday,true
20240219,2024-02-19,2024,1,2,February,8,1,Monday,false
20240220,2024-02-20,2024,1,2,February,8,2,Tuesday,false
20240221,2024-02-21,2024,1,2,February,8,3,Wednesday,false
20240222,2024-02-22,2024,1,2,February,8,4,Thursday,false
20240223,2024-02-23,2024,1,2,February,8,5,Friday,false
20240224,2024-02-24,2024,1,2,February,8,6,Saturday,true
20240225,2024-02-25,2024,1,2,February,8,7,Sunday,true
20240226,2024-02-26,2024,1,2,February,9,1,Monday,false
20240227,2024-02-27,2024,1,2,February,9,2,Tuesday,false
20240228,2024-02-28,2024,1,2,February,9,3,Wednesday,false
20240229,2024-02-29,2024,1,2,February,9,4,Thursday,false
20240301,2024-03-01,2024,1,3,March,9,5,Friday,false
20240302,2024-03-02,2024,1,3,March,9,6,Saturday,true
20240303,2024-03-03,2024,1,3,March,9,7,Sunday,true
20240304,2024-03-04,2024,1,3,March,10,1,Monday,false
20240305,2024-03-05,2024,1,3,March,10,2,Tuesday,false
20240306,2024-03-06,2024,1,3,March,10,3,Wednesday,false
20240307,2024-03-07,2024,1,3,March,10,4,Thursday,false
20240308,2024-03-08,2024,1,3,March,10,5,Friday,false
20240309,2024-03-09,2024,1,3,March,10,6,Saturday,true
20240310,2024-03-10,2024,1,3,March,10,7,Sunday,true
20240311,2024-03-11,2024,1,3,March,11,1,Monday,false
20240312,2024-03-12,2024,1,3,March,11,2,Tuesday,false
20240313,2024-03-13,2024,1,3,March,11,3,Wednesday,false
20240314,2024-03-14,2024,1,3,March,11,4,Thursday,false
20240315,2024-03-15,2024,1,3,March,11,5,Friday,false
20240316,2024-03-16,2024,1,3,March,11,6,Saturday,true
20240317,2024-03-17,2024,1,3,March,11,7,Sunday,true
20240318,2024-03-18,2024,1,3,March,12,1,Monday,false
20240319,2024-03-19,2024,1,3,March,12,2,Tuesday,false
20240320,2024-03-20,2024,1,3,March,12,3,Wednesday,false
20240321,2024-03-21,2024,1,3,March,12,4,Thursday,false
20240322,2024-03-22,2024,1,3,March,12,5,Friday,false
20240323,2024-03-23,2024,1,3,March,12,6,Saturday,true
20240324,2024-03-24,2024,1,3,March,12,7,Sunday,true
20240325,2024-03-25,2024,1,3,March,13,1,Monday,false
20240326,2024-03-26,2024,1,3,March,13,2,Tuesday,false
20240327,2024-03-27,2024,1,3,March,13,3,Wednesday,false
20240328,2024-03-28,2024,1,3,March,13,4,Thursday,false
20240329,2024-03-29,2024,1,3,March,13,5,Friday,false
20240330,2024-03-30,2024,1,3,March,13,6,Saturday,true
20240331,2024-03-31,2024,1,3,March,13,7,Sunday,true
20240401,2024-04-01,2024,2,4,April,14,1,Monday,false
20240402,2024-04-02,2024,2,4,April,14,2,Tuesday,false
20240403,2024-04-03,2024,2,4,April,14,3,Wednesday,false
20240404,2024-04-04,2024,2,4,April,14,4,Thursday,false
20240405,2024-04-05,2024,2,4,April,14,5,Friday,false
20240406,2024-04-06,2024,2,4,April,14,6,Saturday,true
20240407,2024-04-07,2024,2,4,April,14,7,Sunday,true
20240408,2024-04-08,2024,2,4,April,15,1,Monday,false
20240409,2024-04-09,2024,2,4,April,15,2,Tuesday,false
20240410,2024-04-10,2024,2,4,April,15,3,Wednesday,false
20240411,2024-04-11,2024,2,4,April,15,4,Thursday,false
20240412,2024-04-12,2024,2,4,April,15,5,Friday,false
20240413,2024-04-13,2024,2,4,April,15,6,Saturday,true
20240414,2024-04-14,2024,2,4,April,15,7,Sunday,true
20240415,2024-04-15,2024,2,4,April,16,1,Monday,false
20240416,2024-04-16,2024,2,4,April,16,2,Tuesday,false
20240417,2024-04-17,2024,2,4,April,16,3,Wednesday,false
20240418,2024-04-18,2024,2,4,April,16,4,Thursday,false
20240419,2024-04-19,2024,2,4,April,16,5,Friday,false
20240420,2024-04-20,2024,2,4,April,16,6,Saturday,true
20240421,2024-04-21,2024,2,4,April,16,7,Sunday,true
20240422,2024-04-22,2024,2,4,April,17,1,Monday,false
20240423,2024-04-23,2024,2,4,April,17,2,Tuesday,false
20240424,2024-04-24,2024,2,4,April,17,3,Wednesday,false
20240425,2024-04-25,2024,2,4,April,17,4,Thursday,false
20240426,2024-04-26,2024,2,4,April,17,5,Friday,false
20240427,2024-04-27,2024,2,4,April,17,6,Saturday,true
20240428,2024-04-28,2024,2,4,April,17,7,Sunday,true
20240429,2024-04-29,2024,2,4,April,18,1,Monday,false
20240430,2024-04-30,2024,2,4,April,18,2,Tuesday,false
20240501,2024-05-01,2024,2,5,May,18,3,Wednesday,false
20240502,2024-05-02,2024,2,5,May,18,4,Thursday,false
20240503,2024-05-03,2024,2,5,May,18,5,Friday,false
20240504,2024-05-04,2024,2,5,May,18,6,Saturday,true
20240505,2024-05-05,2024,2,5,May,18,7,Sunday,true
20240506,2024-05-06,2024,2,5,May,19,1,Monday,false
20240507,2024-05-07,2024,2,5,May,19,2,Tuesday,false
20240508,2024-05-08,2024,2,5,May,19,3,Wednesday,false
20240509,2024-05-09,2024,2,5,May,19,4,Thursday,false
20240510,2024-05-10,2024,2,5,May,19,5,Friday,false
20240511,2024-05-11,2024,2,5,May,19,6,Saturday,true
20240512,2024-05-12,2024,2,5,May,19,7,Sunday,true
20240513,2024-05-13,2024,2,5,May,20,1,Monday,false
20240514,2024-05-14,2024,2,5,May,20,2,Tuesday,false
20240515,2024-05-15,2024,2,5,May,20,3,Wednesday,false
20240516,2024-05-16,2024,2,5,May,20,4,Thursday,false
20240517,2024-05-17,2024,2,5,May,20,5,Friday,false
20240518,2024-05-18,2024,2,5,May,20,6,Saturday,true
20240519,2024-05-19,2024,2,5,May,20,7,Sunday,true
20240520,2024-05-20,2024,2,5,May,21,1,Monday,false
20240521,2024-05-21,2024,2,5,May,21,2,Tuesday,false
20240522,2024-05-22,2024,2,5,May,21,3,Wednesday,false
20240523,2024-05-23,2024,2,5,May,21,4,Thursday,false
20240524,2024-05-24,2024,2,5,May,21,5,Friday,false
20240525,2024-05-25,2024,2,5,May,21,6,Saturday,true
20240526,2024-05-26,2024,2,5,May,21,7,Sunday,true
20240527,2024-05-27,2024,2,5,May,22,1,Monday,false
20240528,2024-05-28,2024,2,5,May,22,2,Tuesday,false
20240529,2024-05-29,2024,2,5,May,22,3,Wednesday,false
20240530,2024-05-30,2024,2,5,May,22,4,Thursday,false
20240531,2024-05-31,2024,2,5,May,22,5,Friday,false
20240601,2024-06-01,2024,2,6,June,22,6,Saturday,true
20240602,2024-06-02,2024,2,6,June,22,7,Sunday,true
20240603,2024-06-03,2024,2,6,June,23,1,Monday,false
20240604,2024-06-04,2024,2,6,June,23,2,Tuesday,false
20240605,2024-06-05,2024,2,6,June,23,3,Wednesday,false
20240606,2024-06-06,2024,2,6,June,23,4,Thursday,false
20240607,2024-06-07,2024,2,6,June,23,5,Friday,false
20240608,2024-06-08,2024,2,6,June,23,6,Saturday,true
20240609,2024-06-09,2024,2,6,June,23,7,Sunday,true
20240610,2024-06-10,2024,2,6,June,24,1,Monday,false
20240611,2024-06-11,2024,2,6,June,24,2,Tuesday,false
